,Price,District,State,Bedrooms,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Price per Bedroom,Room Density,District_code,State_code,Tenure_code,Furnished Type_code,House Type_code
3522,500000,jalan klang lama (old klang road),kuala lumpur,3.0,freehold,partly furnished,1200.0,[],2.0,2.0,condominium,416.67,166666.66666666666,0.0025,94,3,0,1,11
3523,360000,cheras,kuala lumpur,3.0,leasehold,unfurnished,920.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bbq', 'Parking', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Nursery', 'Cafe', 'Badminton Court']",2.0,2.0,condominium,391.3,120000.0,0.003260869565217391,67,3,1,2,11
3524,490000,subang jaya,selangor,4.0,leasehold,partly furnished,1356.0,"['Air Conditioner', 'Kitchen Cabinet', 'Balcony', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Nursery']",3.0,2.0,condominium,361.36,122500.0,0.0029498525073746312,249,13,1,1,11
3525,1170000,petaling jaya,selangor,3.0,leasehold,partly furnished,1625.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Bbq', 'Parking', 'Playground', 'Gym', '24-Hour Security']",2.0,2.0,condominium,720.0,390000.0,0.0018461538461538461,189,13,1,1,11
3526,1100000,mont kiara,kuala lumpur,4.0,freehold,fully furnished,1605.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Squash Court', 'Tennis Courts', 'Business Centre', 'Gym', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Badminton Court', 'Basketball Court']",4.0,2.0,condominium,685.36,275000.0,0.0024922118380062306,166,3,0,0,11
3530,1120000,wangsa maju,kuala lumpur,5.0,leasehold,partly furnished,2236.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Bbq', 'Parking', 'Playground', 'Tennis Courts', 'Gym', 'Swimming Pool', '24-Hour Security', 'Wading Pool']",6.0,3.0,condominium,500.89,224000.0,0.0022361359570661895,296,3,1,1,11
3531,703000,kota damansara,selangor,3.0,leasehold,partly furnished,1121.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Wading Pool']",3.0,2.0,condominium,627.12,234333.33333333334,0.0026761819803746653,127,13,1,1,11
3532,1000000,wangsa maju,kuala lumpur,4.0,leasehold,partly furnished,1712.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Squash Court', 'Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Sauna', 'Wading Pool', 'Cafe', 'Badminton Court', 'Basketball Court']",4.0,2.0,condominium,584.11,250000.0,0.002336448598130841,296,3,1,1,11
3533,790000,setapak,kuala lumpur,3.0,freehold,partly furnished,1368.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Squash Court', 'Business Centre', 'Gym', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Sauna', 'Wading Pool', 'Badminton Court', 'Basketball Court']",3.0,2.0,condominium,577.49,263333.3333333333,0.0021929824561403508,234,3,0,1,11
3534,1480000,bandar utama,selangor,6.0,freehold,partly furnished,2668.0,"['Kitchen Cabinet', 'Balcony', 'Bath Tub', 'Air Conditioner', 'Bbq', 'Parking', 'Jogging Track', 'Tennis Courts', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse']",5.0,2.0,condominium,554.72,246666.66666666666,0.0022488755622188904,24,13,0,1,11
3535,1650000,wangsa maju,kuala lumpur,4.0,leasehold,fully furnished,3076.0,"['Kitchen Cabinet', 'Balcony', 'Bath Tub', 'Air Conditioner', 'Garden', 'Bbq', 'Parking', 'Playground', 'Squash Court', 'Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Nursery', 'Sauna', 'Basketball Court']",4.0,2.0,condominium,536.41,412500.0,0.0013003901170351106,296,3,1,0,11
3536,1250000,mont kiara,kuala lumpur,3.0,freehold,unfurnished,1365.0,[],3.0,2.0,condominium,915.75,416666.6666666667,0.002197802197802198,166,3,0,2,11
3537,1185000,kampung kerinchi (bangsar south),kuala lumpur,5.0,leasehold,partly furnished,1910.0,"['Air Conditioner', 'Balcony', 'Kitchen Cabinet', 'Bbq', 'Parking', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Wading Pool']",3.0,3.0,condominium,620.42,237000.0,0.002617801047120419,107,3,1,1,11
3538,1350000,kampung kerinchi (bangsar south),kuala lumpur,6.0,leasehold,fully furnished,2096.0,"['Air Conditioner', 'Balcony', 'Kitchen Cabinet', 'Bbq', 'Parking', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Wading Pool']",2.0,3.0,condominium,644.08,225000.0,0.0028625954198473282,107,3,1,0,11
3539,1260000,mont kiara,kuala lumpur,4.0,freehold,fully furnished,1364.0,"['Bbq', 'Parking', 'Playground', 'Tennis Courts', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Wading Pool', 'Basketball Court']",2.0,2.0,condominium,923.75,315000.0,0.002932551319648094,166,3,0,0,11
3540,675000,petaling jaya,selangor,3.0,leasehold,unfurnished,1100.0,[],2.0,2.0,condominium,613.64,225000.0,0.0027272727272727275,189,13,1,2,11
3542,1200000,dutamas,kuala lumpur,5.0,freehold,unfurnished,2200.0,[],4.0,3.0,condominium,545.45,240000.0,0.0022727272727272726,78,3,0,2,11
3546,2200000,seputeh,kuala lumpur,5.0,freehold,fully furnished,2380.0,[],4.0,3.0,condominium,924.37,440000.0,0.0021008403361344537,225,3,0,0,11
3550,430000,kl city centre,kuala lumpur,2.0,freehold,fully furnished,785.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Parking', 'Business Centre', 'Gym', 'Swimming Pool', '24-Hour Security', 'Sauna']",1.0,1.0,condominium,547.77,215000.0,0.0025477707006369425,120,3,0,0,11
3553,1030000,mont kiara,kuala lumpur,3.0,freehold,unfurnished,1122.0,[],2.0,2.0,condominium,918.0,343333.3333333333,0.00267379679144385,166,3,0,2,11
3554,900000,bukit jalil,kuala lumpur,4.0,freehold,fully furnished,1513.0,"['Air Conditioner', 'Kitchen Cabinet', 'Balcony', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Squash Court', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Badminton Court', 'Bus Stop', 'Basketball Court']",3.0,2.0,condominium,594.84,225000.0,0.0026437541308658294,51,3,0,0,11
3555,847000,petaling jaya,selangor,3.0,leasehold,unfurnished,1705.0,[],2.0,2.0,condominium,496.77,282333.3333333333,0.0017595307917888563,189,13,1,2,11
3558,770000,taman tun dr ismail,kuala lumpur,2.0,freehold,partly furnished,1600.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bbq', 'Parking', 'Tennis Courts', 'Gym', 'Swimming Pool', '24-Hour Security']",2.0,1.0,condominium,481.25,385000.0,0.00125,267,3,0,1,11
3561,360000,bukit mertajam,penang,3.0,freehold,unfurnished,897.0,[],2.0,2.0,condominium,401.34,120000.0,0.0033444816053511705,58,7,0,2,11
3563,379900,butterworth,penang,4.0,freehold,unfurnished,1285.0,"['Parking', 'Jogging Track', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Nursery', 'Wading Pool', 'Cafe']",2.0,2.0,condominium,295.64,94975.0,0.0031128404669260703,63,7,0,2,11
3564,1100000,kl sentral,kuala lumpur,3.0,freehold,unfurnished,1584.0,"['Bbq', 'Parking', 'Gym', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Sauna', 'Wading Pool']",3.0,2.0,condominium,694.44,366666.6666666667,0.001893939393939394,122,3,0,2,11
3565,2390000,mont kiara,kuala lumpur,5.0,freehold,fully furnished,3000.0,"['Bath Tub', 'Balcony', 'Kitchen Cabinet', 'Air Conditioner', 'Bbq', 'Parking', 'Playground', 'Squash Court', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe']",4.0,3.0,condominium,796.67,478000.0,0.0016666666666666668,166,3,0,0,11
3569,630000,wangsa maju,kuala lumpur,3.0,leasehold,fully furnished,1218.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Bbq', 'Parking', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security']",2.0,2.0,condominium,517.24,210000.0,0.0024630541871921183,296,3,1,0,11
3571,668000,puchong,selangor,3.0,freehold,fully furnished,1011.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Tennis Courts', 'Gym', '24-Hour Security', 'Jacuzzi', 'Sauna', 'Badminton Court']",2.0,2.0,condominium,660.73,222666.66666666666,0.002967359050445104,197,13,0,0,11
3574,510000,jalan klang lama (old klang road),kuala lumpur,3.0,freehold,unfurnished,1130.0,"['Parking', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security']",2.0,1.0,condominium,451.33,170000.0,0.002654867256637168,94,3,0,2,11
3577,3300000,seputeh,kuala lumpur,4.0,freehold,fully furnished,3531.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Bbq', 'Parking', 'Playground', 'Gym']",5.0,3.0,condominium,934.58,825000.0,0.0011328235627301047,225,3,0,0,11
3579,778000,segambut,kuala lumpur,5.0,freehold,partly furnished,1611.0,"['Parking', 'Jogging Track', 'Playground']",4.0,4.0,condominium,482.93,155600.0,0.0031036623215394167,215,3,0,1,11
3580,375000,ampang,selangor,3.0,leasehold,unfurnished,1453.0,"['Kitchen Cabinet', 'Bath Tub', 'Balcony', 'Air Conditioner', 'Bbq', 'Parking', 'Playground', 'Tennis Courts', 'Gym', 'Retail Stores', '24-Hour Security', 'Nursery', 'Sauna', 'Badminton Court']",2.0,2.0,condominium,258.09,125000.0,0.0020646937370956643,3,13,1,2,11
3581,2300000,ampang,kuala lumpur,5.0,freehold,fully furnished,3665.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bath Tub', 'Bbq', 'Parking', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security']",4.0,2.0,condominium,627.56,460000.0,0.001364256480218281,3,3,0,0,11
3583,850000,cyberjaya,selangor,4.0,freehold,partly furnished,1414.0,"['Bbq', 'Parking', 'Jogging Track', 'Playground', 'Business Centre', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Wading Pool']",3.0,2.0,condominium,601.13,212500.0,0.002828854314002829,69,13,0,1,11
3584,599999,shah alam,selangor,7.0,freehold,unfurnished,3000.0,"['Parking', 'Tennis Courts', 'Business Centre', 'Gym', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Sauna', 'Wading Pool']",5.0,3.0,condominium,200.0,85714.14285714286,0.0023333333333333335,237,13,0,2,11
3589,645000,batu caves,kuala lumpur,4.0,leasehold,unfurnished,1359.0,[],2.0,2.0,condominium,474.61,161250.0,0.0029433406916850625,32,3,1,2,11
3592,470000,ampang,selangor,3.0,leasehold,partly furnished,1290.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony']",2.0,1.0,condominium,364.34,156666.66666666666,0.002325581395348837,3,13,1,1,11
3593,515000,jalan kuching,kuala lumpur,3.0,freehold,unfurnished,1260.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bbq', 'Jogging Track', 'Playground', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe']",2.0,1.0,condominium,408.73,171666.66666666666,0.002380952380952381,95,3,0,2,11
3595,1250000,gelugor,penang,3.0,freehold,fully furnished,1409.0,"['Bbq', 'Parking', 'Playground', '24-Hour Security']",3.0,2.0,condominium,887.15,416666.6666666667,0.0021291696238466998,81,7,0,0,11
3596,550000,bandar sungai long,selangor,4.0,freehold,fully furnished,1743.0,"['Bath Tub', 'Balcony', 'Kitchen Cabinet', 'Air Conditioner', 'Bbq', 'Parking', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security']",3.0,2.0,condominium,315.55,137500.0,0.002294893861158921,22,13,0,0,11
3597,850000,ulu kelang,selangor,3.0,freehold,fully furnished,1400.0,"['Bbq', 'Parking', 'Jogging Track', 'Playground', 'Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Cafe']",2.0,2.0,condominium,607.14,283333.3333333333,0.002142857142857143,292,13,0,0,11
3598,870000,puchong,selangor,4.0,freehold,unfurnished,1658.0,[],3.0,2.0,condominium,524.73,217500.0,0.0024125452352231603,197,13,0,2,11
3599,900000,jalan klang lama (old klang road),kuala lumpur,4.0,freehold,unfurnished,1378.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bath Tub', 'Balcony', 'Garage', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Squash Court', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Badminton Court', 'Bus Stop', 'Basketball Court']",3.0,3.0,condominium,653.12,225000.0,0.002902757619738752,94,3,0,2,11
3600,999000,mont kiara,kuala lumpur,4.0,freehold,fully furnished,1976.0,"['Bbq', 'Parking', 'Squash Court', 'Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Sauna', 'Wading Pool', 'Cafe']",3.0,2.0,condominium,505.57,249750.0,0.0020242914979757085,166,3,0,0,11
3601,900000,mont kiara,kuala lumpur,4.0,freehold,fully furnished,1971.0,"['Bbq', 'Playground', 'Squash Court', 'Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Sauna', 'Wading Pool', 'Cafe']",3.0,2.0,condominium,456.62,225000.0,0.0020294266869609334,166,3,0,0,11
3602,400000,sunway,selangor,3.0,leasehold,fully furnished,949.0,"['Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Wading Pool']",2.0,1.0,condominium,421.5,133333.33333333334,0.003161222339304531,263,13,1,0,11
3604,1000000,mont kiara,kuala lumpur,4.0,freehold,partly furnished,1839.0,"['Kitchen Cabinet', 'Balcony', 'Garage', 'Air Conditioner', 'Bath Tub', 'Bbq', 'Parking', 'Jogging Track', 'Squash Court', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Sauna', 'Wading Pool']",2.0,3.0,condominium,543.77,250000.0,0.002175095160413268,166,3,0,1,11
3605,1300000,mont kiara,kuala lumpur,4.0,freehold,unfurnished,1365.0,"['Bbq', 'Parking', 'Playground', 'Tennis Courts', 'Gym', 'Swimming Pool', 'Jacuzzi', 'Wading Pool', 'Basketball Court']",2.0,2.0,condominium,952.38,325000.0,0.0029304029304029304,166,3,0,2,11
3606,1250000,mont kiara,kuala lumpur,4.0,freehold,fully furnished,2257.0,"['Kitchen Cabinet', 'Balcony', 'Garage', 'Air Conditioner', 'Bbq', 'Parking', 'Squash Court', 'Tennis Courts', 'Business Centre', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Sauna', 'Wading Pool']",3.0,2.0,condominium,553.83,312500.0,0.0017722640673460345,166,3,0,0,11
3607,820000,bukit jalil,kuala lumpur,4.0,freehold,fully furnished,1415.0,"['Kitchen Cabinet', 'Air Conditioner']",3.0,2.0,condominium,579.51,205000.0,0.0028268551236749115,51,3,0,0,11
3608,1600000,mont kiara,kuala lumpur,5.0,freehold,unfurnished,2085.0,"['Bbq', 'Parking', 'Playground', 'Gym', 'Swimming Pool', 'Jacuzzi', 'Wading Pool']",3.0,3.0,condominium,767.39,320000.0,0.002398081534772182,166,3,0,2,11
3611,1550000,mont kiara,kuala lumpur,4.0,freehold,unfurnished,1657.0,"['Parking', 'Playground', 'Tennis Courts', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Wading Pool', 'Basketball Court']",3.0,2.0,condominium,935.43,387500.0,0.0024140012070006035,166,3,0,2,11
3614,580000,cheras,kuala lumpur,4.0,freehold,unfurnished,1478.0,"['Balcony', 'Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Bbq', 'Parking', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Wading Pool']",2.0,2.0,condominium,392.42,145000.0,0.0027063599458728013,67,3,0,2,11
3615,1800000,kl city centre,kuala lumpur,4.0,freehold,partly furnished,2399.0,"['Bbq', 'Parking', 'Playground', 'Business Centre', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Sauna', 'Wading Pool', 'Cafe']",4.0,2.0,condominium,750.31,450000.0,0.0016673614005835765,120,3,0,1,11
3616,1180000,george town,penang,4.0,freehold,fully furnished,2000.0,['24-Hour Security'],3.0,2.0,condominium,590.0,295000.0,0.002,82,7,0,0,11
3617,2400000,gurney,penang,5.0,freehold,partly furnished,4200.0,"['Parking', 'Gym', 'Swimming Pool', '24-Hour Security']",5.0,2.0,condominium,571.43,480000.0,0.0011904761904761906,86,7,0,1,11
3618,788000,dutamas,kuala lumpur,4.0,freehold,partly furnished,1200.0,"['Kitchen Cabinet', 'Air Conditioner']",3.0,2.0,condominium,656.67,197000.0,0.0033333333333333335,78,3,0,1,11
3619,1000000,dutamas,kuala lumpur,5.0,freehold,partly furnished,1616.0,"['Kitchen Cabinet', 'Air Conditioner']",5.0,3.0,condominium,618.81,200000.0,0.003094059405940594,78,3,0,1,11
3620,3100000,dutamas,kuala lumpur,6.0,freehold,partly furnished,5523.0,"['Kitchen Cabinet', 'Air Conditioner']",7.0,4.0,condominium,561.29,516666.6666666667,0.0010863661053775121,78,3,0,1,11
3621,1500000,dutamas,kuala lumpur,6.0,freehold,partly furnished,2325.0,"['Kitchen Cabinet', 'Air Conditioner']",6.0,3.0,condominium,645.16,250000.0,0.0025806451612903226,78,3,0,1,11
3622,1530000,batu feringghi,penang,4.0,freehold,fully furnished,1750.0,"['Air Conditioner', 'Balcony', 'Bath Tub', 'Kitchen Cabinet', 'Parking', 'Playground', 'Tennis Courts', 'Gym', 'Swimming Pool', '24-Hour Security', 'Wading Pool']",3.0,2.0,condominium,874.29,382500.0,0.002285714285714286,33,7,0,0,11
3623,590000,kampung kerinchi (bangsar south),kuala lumpur,2.0,leasehold,unfurnished,812.0,"['Kitchen Cabinet', 'Balcony', 'Garage', 'Air Conditioner', 'Bath Tub', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Squash Court', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Badminton Court', 'Bus Stop', 'Basketball Court']",2.0,2.0,condominium,726.6,295000.0,0.0024630541871921183,107,3,1,2,11
3624,630000,jalan klang lama (old klang road),kuala lumpur,3.0,freehold,unfurnished,958.0,"['Kitchen Cabinet', 'Balcony', 'Garage', 'Air Conditioner', 'Bath Tub', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Squash Court', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Badminton Court', 'Bus Stop', 'Basketball Court']",2.0,2.0,condominium,657.62,210000.0,0.003131524008350731,94,3,0,2,11
3625,253000,ipoh,perak,2.0,freehold,fully furnished,668.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Wading Pool', 'Badminton Court', 'Basketball Court']",2.0,1.0,condominium,378.74,126500.0,0.0029940119760479044,91,8,0,0,11
3626,668000,setapak,kuala lumpur,3.0,freehold,fully furnished,1380.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Garage', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Wading Pool']",3.0,2.0,condominium,484.06,222666.66666666666,0.002173913043478261,234,3,0,0,11
3627,730000,jalan klang lama (old klang road),kuala lumpur,3.0,freehold,partly furnished,1392.0,"['Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Sauna', 'Basketball Court']",2.0,2.0,condominium,524.43,243333.33333333334,0.0021551724137931034,94,3,0,1,11
3629,920000,jalan klang lama (old klang road),kuala lumpur,4.0,freehold,fully furnished,1710.0,"['Parking', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Sauna', 'Wading Pool']",4.0,2.0,condominium,538.01,230000.0,0.0023391812865497076,94,3,0,0,11
3630,680000,pantai,kuala lumpur,3.0,leasehold,unfurnished,900.0,[],2.0,2.0,condominium,755.56,226666.66666666666,0.0033333333333333335,175,3,1,2,11
3631,860000,bukit jalil,kuala lumpur,5.0,freehold,partly furnished,1513.0,"['Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Sauna', 'Wading Pool']",3.0,2.0,condominium,568.41,172000.0,0.003304692663582287,51,3,0,1,11
3632,1080000,bukit jalil,kuala lumpur,5.0,freehold,partly furnished,1772.0,"['Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool']",4.0,4.0,condominium,609.48,216000.0,0.0028216704288939053,51,3,0,1,11
3634,3000000,kl city centre,kuala lumpur,6.0,freehold,partly furnished,4300.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Garden', 'Garage']",5.0,2.0,condominium,697.67,500000.0,0.0013953488372093023,120,3,0,1,11
3635,1050000,mont kiara,kuala lumpur,3.0,freehold,fully furnished,1448.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Bath Tub', 'Bbq', 'Parking', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Sauna', 'Wading Pool']",3.0,2.0,condominium,725.14,350000.0,0.0020718232044198894,166,3,0,0,11
3636,650000,bandar sungai long,selangor,3.0,freehold,fully furnished,1399.0,"['Balcony', 'Air Conditioner', 'Kitchen Cabinet', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Wading Pool', 'Badminton Court']",3.0,2.0,condominium,464.62,216666.66666666666,0.002144388849177984,22,13,0,0,11
3637,890000,bayan lepas,penang,3.0,freehold,partly furnished,950.0,"['Balcony', 'Air Conditioner', 'Bbq', 'Parking', 'Playground', 'Swimming Pool', '24-Hour Security']",2.0,2.0,condominium,936.84,296666.6666666667,0.003157894736842105,39,7,0,1,11
