,Price,District,State,Bedrooms,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Price per Bedroom,Room Density
6203,880000,petaling jaya,selangor,4.0,leasehold,unfurnished,1650.0,"['Kitchen Cabinet', 'Air Conditioner']",3.0,2.0,1-sty terrace/link house,533.33,220000.0,0.0024242424242424242
6204,920000,petaling jaya,selangor,4.0,leasehold,partly furnished,1450.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garage']",2.0,1.0,1-sty terrace/link house,634.48,230000.0,0.002758620689655172
6205,470000,puchong,selangor,2.0,freehold,unfurnished,800.0,[],1.0,1.0,1-sty terrace/link house,587.5,235000.0,0.0025
6206,420000,bangi,selangor,3.0,leasehold,unfurnished,1300.0,"['Garage', 'Parking', 'Playground', 'Business Centre', 'Retail Stores']",2.0,2.0,1-sty terrace/link house,323.08,140000.0,0.002307692307692308
6207,550000,puchong,selangor,3.0,leasehold,unfurnished,1400.0,"['Kitchen Cabinet', 'Garage', 'Parking', 'Playground']",2.0,2.0,1-sty terrace/link house,392.86,183333.33333333334,0.002142857142857143
6208,1350000,jelutong,penang,3.0,freehold,unfurnished,1800.0,"['Air Conditioner', 'Kitchen Cabinet']",2.0,4.0,1-sty terrace/link house,750.0,450000.0,0.0016666666666666668
6209,330000,skudai,johor,2.0,freehold,unfurnished,1044.0,[],2.0,2.0,1-sty terrace/link house,316.09,165000.0,0.0019157088122605363
6210,580000,pasir gudang,johor,4.0,freehold,unfurnished,4252.0,[],3.0,2.0,1-sty terrace/link house,136.41,145000.0,0.0009407337723424271
6211,395000,batu berendam,melaka,3.0,leasehold,unfurnished,880.0,['Parking'],2.0,2.0,1-sty terrace/link house,448.86,131666.66666666666,0.003409090909090909
6212,245000,seremban,negeri sembilan,3.0,freehold,unfurnished,1300.0,[],1.0,2.0,1-sty terrace/link house,188.46,81666.66666666667,0.002307692307692308
6213,480000,klang,selangor,3.0,freehold,unfurnished,1600.0,[],2.0,2.0,1-sty terrace/link house,300.0,160000.0,0.001875
6214,299208,bagan serai,perak,3.0,freehold,unfurnished,880.0,[],2.0,2.0,1-sty terrace/link house,340.01,99736.0,0.003409090909090909
6215,388800,tasek gelugor,penang,3.0,freehold,unfurnished,1040.0,[],2.0,2.0,1-sty terrace/link house,373.85,129600.0,0.0028846153846153848
6216,172900,bukit kayu hitam,kedah,3.0,leasehold,unfurnished,823.0,[],2.0,2.0,1-sty terrace/link house,210.09,57633.333333333336,0.0036452004860267314
6217,288000,kubang semang,penang,3.0,leasehold,unfurnished,880.0,[],2.0,2.0,1-sty terrace/link house,327.27,96000.0,0.003409090909090909
6218,468000,bukit baru,melaka,4.0,freehold,unfurnished,880.0,['Parking'],3.0,2.0,1-sty terrace/link house,531.82,117000.0,0.004545454545454545
6219,388000,senai,johor,3.0,freehold,unfurnished,1100.0,"['Kitchen Cabinet', 'Playground', 'Bbq', 'Parking', 'Jogging Track']",1.0,1.0,1-sty terrace/link house,352.73,129333.33333333333,0.0027272727272727275
6220,242000,pontian,johor,3.0,freehold,unfurnished,760.0,[],1.0,1.0,1-sty terrace/link house,318.42,80666.66666666667,0.003947368421052632
6221,310000,batu berendam,melaka,3.0,leasehold,unfurnished,880.0,"['Kitchen Cabinet', 'Parking']",2.0,2.0,1-sty terrace/link house,352.27,103333.33333333333,0.003409090909090909
6222,338000,tanjong minyak,melaka,3.0,freehold,unfurnished,1056.0,['Parking'],2.0,2.0,1-sty terrace/link house,320.08,112666.66666666667,0.002840909090909091
6223,450000,cheng,melaka,3.0,freehold,unfurnished,2580.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking']",3.0,5.0,1-sty terrace/link house,174.42,150000.0,0.0011627906976744186
6224,440000,klang,selangor,3.0,freehold,unfurnished,1300.0,['Kitchen Cabinet'],2.0,2.0,1-sty terrace/link house,338.46,146666.66666666666,0.002307692307692308
6225,290000,serendah,selangor,3.0,freehold,unfurnished,2524.0,[],1.0,2.0,1-sty terrace/link house,114.9,96666.66666666667,0.0011885895404120444
6226,420000,kuala kedah,kedah,3.0,freehold,unfurnished,2500.0,[],2.0,3.0,1-sty terrace/link house,168.0,140000.0,0.0012
6227,568000,sunway,selangor,2.0,leasehold,unfurnished,1100.0,[],2.0,2.0,1-sty terrace/link house,516.36,284000.0,0.0018181818181818182
6228,438000,melaka city,melaka,3.0,leasehold,unfurnished,1540.0,[],2.0,2.0,1-sty terrace/link house,284.42,146000.0,0.001948051948051948
6229,553481,parit buntar,perak,5.0,leasehold,unfurnished,2094.0,[],4.0,2.0,1-sty terrace/link house,264.32,110696.2,0.002387774594078319
6230,388800,tasek gelugor,penang,3.0,freehold,unfurnished,1040.0,[],2.0,2.0,1-sty terrace/link house,373.85,129600.0,0.0028846153846153848
6231,335608,parit buntar,perak,3.0,leasehold,unfurnished,880.0,[],2.0,2.0,1-sty terrace/link house,381.37,111869.33333333333,0.003409090909090909
6232,399000,klang,selangor,4.0,freehold,unfurnished,1400.0,[],2.0,2.0,1-sty terrace/link house,285.0,99750.0,0.002857142857142857
6233,298000,ipoh,perak,3.0,freehold,unfurnished,1500.0,[],2.0,2.0,1-sty terrace/link house,198.67,99333.33333333333,0.002
6234,550000,ipoh,perak,4.0,freehold,unfurnished,1875.0,[],3.0,2.0,1-sty terrace/link house,293.33,137500.0,0.0021333333333333334
6235,330000,skudai,johor,2.0,freehold,unfurnished,1044.0,[],2.0,2.0,1-sty terrace/link house,316.09,165000.0,0.0019157088122605363
6236,525000,skudai,johor,3.0,freehold,unfurnished,1540.0,[],2.0,2.0,1-sty terrace/link house,340.91,175000.0,0.001948051948051948
6237,340000,klang,selangor,3.0,freehold,partly furnished,1100.0,[],2.0,2.0,1-sty terrace/link house,309.09,113333.33333333333,0.0027272727272727275
6238,250000,sungai jawi,penang,3.0,freehold,unfurnished,700.0,[],1.0,2.0,1-sty terrace/link house,357.14,83333.33333333333,0.004285714285714286
6239,330000,seberang jaya,penang,3.0,leasehold,unfurnished,800.0,[],1.0,2.0,1-sty terrace/link house,412.5,110000.0,0.00375
6240,268000,sungai petani,kedah,3.0,freehold,unfurnished,1200.0,[],2.0,2.0,1-sty terrace/link house,223.33,89333.33333333333,0.0025
6241,360000,johor bahru,johor,2.0,freehold,unfurnished,770.0,[],1.0,1.0,1-sty terrace/link house,467.53,180000.0,0.0025974025974025974
6242,710000,kepong,kuala lumpur,3.0,freehold,unfurnished,1300.0,[],1.0,2.0,1-sty terrace/link house,546.15,236666.66666666666,0.002307692307692308
6243,690000,kepong,kuala lumpur,3.0,freehold,unfurnished,1600.0,['Kitchen Cabinet'],2.0,2.0,1-sty terrace/link house,431.25,230000.0,0.001875
6244,488000,johor bahru,johor,3.0,freehold,unfurnished,1540.0,[],2.0,2.0,1-sty terrace/link house,316.88,162666.66666666666,0.001948051948051948
6245,365000,jenjarom,selangor,4.0,leasehold,unfurnished,900.0,['Parking'],2.0,1.0,1-sty terrace/link house,405.56,91250.0,0.0044444444444444444
6246,595000,jalan klang lama (old klang road),kuala lumpur,3.0,freehold,unfurnished,1500.0,['Kitchen Cabinet'],2.0,2.0,1-sty terrace/link house,396.67,198333.33333333334,0.002
6247,410000,paya rumput,melaka,4.0,leasehold,unfurnished,3100.0,[],2.0,2.0,1-sty terrace/link house,132.26,102500.0,0.0012903225806451613
6248,498000,cheng,melaka,5.0,freehold,unfurnished,1540.0,[],3.0,2.0,1-sty terrace/link house,323.38,99600.0,0.003246753246753247
6249,590000,ayer keroh,melaka,6.0,leasehold,unfurnished,1680.0,[],6.0,2.0,1-sty terrace/link house,351.19,98333.33333333333,0.0035714285714285713
6250,950000,bandar sri damansara,selangor,3.0,freehold,unfurnished,1800.0,[],2.0,2.0,1-sty terrace/link house,527.78,316666.6666666667,0.0016666666666666668
6251,1180000,cheras,kuala lumpur,4.0,leasehold,partly furnished,2000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Bath Tub', 'Parking']",3.0,4.0,1-sty terrace/link house,590.0,295000.0,0.002
6252,480000,simpang ampat,penang,6.0,freehold,unfurnished,3215.0,['Kitchen Cabinet'],4.0,2.0,1-sty terrace/link house,149.3,80000.0,0.0018662519440124418
6253,550000,johor bahru,johor,3.0,freehold,unfurnished,1540.0,[],2.0,2.0,1-sty terrace/link house,357.14,183333.33333333334,0.001948051948051948
6254,420000,sungai jawi,penang,3.0,freehold,fully furnished,900.0,"['Air Conditioner', 'Kitchen Cabinet']",2.0,2.0,1-sty terrace/link house,466.67,140000.0,0.0033333333333333335
6255,340000,bangi,selangor,3.0,freehold,unfurnished,760.0,[],2.0,2.0,1-sty terrace/link house,447.37,113333.33333333333,0.003947368421052632
6256,340000,klang,selangor,3.0,freehold,unfurnished,1200.0,[],2.0,2.0,1-sty terrace/link house,283.33,113333.33333333333,0.0025
6257,298000,bukit katil,melaka,3.0,freehold,unfurnished,1300.0,[],2.0,2.0,1-sty terrace/link house,229.23,99333.33333333333,0.002307692307692308
6258,218000,bukit katil,melaka,2.0,leasehold,unfurnished,1400.0,[],1.0,2.0,1-sty terrace/link house,155.71,109000.0,0.0014285714285714286
6259,230850,bedong,kedah,3.0,freehold,unfurnished,800.0,[],2.0,2.0,1-sty terrace/link house,288.56,76950.0,0.00375
6260,450000,cheras,selangor,4.0,freehold,unfurnished,1000.0,[],2.0,2.0,1-sty terrace/link house,450.0,112500.0,0.004
6261,355000,klang,selangor,3.0,freehold,unfurnished,1300.0,[],2.0,2.0,1-sty terrace/link house,273.08,118333.33333333333,0.002307692307692308
6262,390000,klang,selangor,3.0,leasehold,unfurnished,1400.0,[],2.0,2.0,1-sty terrace/link house,278.57,130000.0,0.002142857142857143
6263,838000,iskandar puteri (nusajaya),johor,4.0,freehold,unfurnished,3358.0,[],4.0,2.0,1-sty terrace/link house,249.55,209500.0,0.0011911852293031567
6264,710000,bandar sri damansara,selangor,3.0,freehold,partly furnished,1000.0,['Garage'],2.0,2.0,1-sty terrace/link house,710.0,236666.66666666666,0.003
6265,410000,klang,selangor,4.0,leasehold,unfurnished,1400.0,[],2.0,2.0,1-sty terrace/link house,292.86,102500.0,0.002857142857142857
6266,320000,shah alam,selangor,4.0,freehold,unfurnished,1800.0,[],2.0,2.0,1-sty terrace/link house,177.78,80000.0,0.0022222222222222222
6267,338000,port dickson,negeri sembilan,3.0,freehold,unfurnished,1010.0,[],2.0,2.0,1-sty terrace/link house,334.65,112666.66666666667,0.0029702970297029703
6268,380000,bukit minyak,penang,3.0,freehold,unfurnished,1200.0,[],2.0,2.0,1-sty terrace/link house,316.67,126666.66666666667,0.0025
6269,482000,masai,johor,3.0,freehold,unfurnished,1500.0,['Parking'],2.0,2.0,1-sty terrace/link house,321.33,160666.66666666666,0.002
6270,628000,masai,johor,4.0,freehold,unfurnished,2200.0,"['Kitchen Cabinet', 'Parking']",4.0,2.0,1-sty terrace/link house,285.45,157000.0,0.0018181818181818182
6271,370000,bukit mertajam,penang,3.0,freehold,partly furnished,900.0,[],2.0,2.0,1-sty terrace/link house,411.11,123333.33333333333,0.0033333333333333335
6272,358000,bachang,melaka,3.0,leasehold,unfurnished,1540.0,[],2.0,2.0,1-sty terrace/link house,232.47,119333.33333333333,0.001948051948051948
6273,338000,rawang,selangor,3.0,freehold,unfurnished,2497.0,"['Kitchen Cabinet', 'Bbq', 'Playground']",2.0,2.0,1-sty terrace/link house,135.36,112666.66666666667,0.0012014417300760913
6274,470000,jalan klang lama (old klang road),kuala lumpur,3.0,freehold,unfurnished,1400.0,"['Balcony', 'Garage', 'Parking']",2.0,2.0,1-sty terrace/link house,335.71,156666.66666666666,0.002142857142857143
6275,1100000,kepong,kuala lumpur,3.0,freehold,partly furnished,1600.0,['Garage'],3.0,2.0,1-sty terrace/link house,687.5,366666.6666666667,0.001875
6276,168000,bemban,melaka,2.0,leasehold,unfurnished,800.0,[],2.0,1.0,1-sty terrace/link house,210.0,84000.0,0.0025
6277,1300000,kepong,kuala lumpur,3.0,freehold,partly furnished,1400.0,"['Garage', '24-Hour Security']",2.0,2.0,1-sty terrace/link house,928.57,433333.3333333333,0.002142857142857143
6278,255000,kluang,johor,3.0,freehold,unfurnished,1400.0,"['Kitchen Cabinet', 'Parking']",2.0,2.0,1-sty terrace/link house,182.14,85000.0,0.002142857142857143
6279,333999,tampoi,johor,3.0,freehold,unfurnished,1200.0,"['Kitchen Cabinet', 'Parking']",1.0,2.0,1-sty terrace/link house,278.33,111333.0,0.0025
6280,398000,pasir gudang,johor,3.0,freehold,unfurnished,1300.0,['Parking'],2.0,2.0,1-sty terrace/link house,306.15,132666.66666666666,0.002307692307692308
6281,538000,kepong,kuala lumpur,3.0,leasehold,unfurnished,1430.0,['Kitchen Cabinet'],2.0,3.0,1-sty terrace/link house,376.22,179333.33333333334,0.002097902097902098
6282,495000,kepong,kuala lumpur,3.0,leasehold,unfurnished,1430.0,[],2.0,3.0,1-sty terrace/link house,346.15,165000.0,0.002097902097902098
6283,700000,kepong,kuala lumpur,3.0,leasehold,unfurnished,1430.0,[],2.0,3.0,1-sty terrace/link house,489.51,233333.33333333334,0.002097902097902098
6284,430000,kepong,kuala lumpur,3.0,leasehold,unfurnished,1430.0,[],2.0,3.0,1-sty terrace/link house,300.7,143333.33333333334,0.002097902097902098
6285,242000,pontian,johor,3.0,freehold,unfurnished,800.0,"['Kitchen Cabinet', 'Parking']",1.0,2.0,1-sty terrace/link house,302.5,80666.66666666667,0.00375
6286,600000,bangi,selangor,3.0,leasehold,unfurnished,900.0,"['Parking', 'Playground', 'Business Centre', 'Retail Stores']",2.0,2.0,1-sty terrace/link house,666.67,200000.0,0.0033333333333333335
6287,950000,petaling jaya,selangor,4.0,freehold,partly furnished,1314.0,"['Kitchen Cabinet', 'Garage', 'Air Conditioner']",2.0,2.0,1-sty terrace/link house,722.98,237500.0,0.0030441400304414
6288,750000,klang,selangor,4.0,freehold,unfurnished,1600.0,"['Air Conditioner', 'Kitchen Cabinet', 'Garage']",2.0,2.0,1-sty terrace/link house,468.75,187500.0,0.0025
6289,278800,ipoh,perak,4.0,leasehold,unfurnished,1056.0,"['Balcony', 'Bath Tub', 'Garage', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Business Centre', '24-Hour Security', 'Nursery']",2.0,2.0,1-sty terrace/link house,264.02,69700.0,0.003787878787878788
6290,1500000,bangsar,kuala lumpur,4.0,freehold,unfurnished,1700.0,[],2.0,2.0,1-sty terrace/link house,882.35,375000.0,0.002352941176470588
6291,1380000,cheras,kuala lumpur,3.0,freehold,unfurnished,1539.0,[],2.0,2.0,1-sty terrace/link house,896.69,460000.0,0.001949317738791423
6292,1400000,brickfields,kuala lumpur,5.0,freehold,unfurnished,1500.0,[],2.0,2.0,1-sty terrace/link house,933.33,280000.0,0.0033333333333333335
6293,320000,klang,selangor,3.0,freehold,partly furnished,901.0,"['Garage', 'Jogging Track']",1.0,2.0,1-sty terrace/link house,355.16,106666.66666666667,0.003329633740288568
6294,260000,seremban,negeri sembilan,3.0,freehold,unfurnished,1500.0,[],2.0,2.0,1-sty terrace/link house,173.33,86666.66666666667,0.002
6295,390000,seremban,negeri sembilan,4.0,freehold,unfurnished,1500.0,[],2.0,2.0,1-sty terrace/link house,260.0,97500.0,0.0026666666666666666
6296,450000,hulu langat,selangor,7.0,leasehold,unfurnished,2100.0,[],2.0,2.0,1-sty terrace/link house,214.29,64285.71428571428,0.0033333333333333335
6297,318000,rawang,selangor,3.0,freehold,unfurnished,1080.0,"['Kitchen Cabinet', 'Playground']",1.0,2.0,1-sty terrace/link house,294.44,106000.0,0.002777777777777778
6298,378000,bukit mertajam,penang,3.0,freehold,unfurnished,1200.0,['Kitchen Cabinet'],2.0,2.0,1-sty terrace/link house,315.0,126000.0,0.0025
6299,1300000,petaling jaya,selangor,3.0,freehold,unfurnished,1446.0,[],2.0,2.0,1-sty terrace/link house,899.03,433333.3333333333,0.002074688796680498
6300,780000,petaling jaya,selangor,3.0,freehold,unfurnished,1200.0,[],2.0,2.0,1-sty terrace/link house,650.0,260000.0,0.0025
6301,780000,petaling jaya,selangor,3.0,freehold,unfurnished,1200.0,[],2.0,2.0,1-sty terrace/link house,650.0,260000.0,0.0025
6302,930000,petaling jaya,selangor,4.0,freehold,unfurnished,1150.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garage']",2.0,2.0,1-sty terrace/link house,808.7,232500.0,0.0034782608695652175
6303,738000,semenyih,selangor,4.0,freehold,unfurnished,2380.0,[],4.0,2.0,1-sty terrace/link house,310.08,184500.0,0.0016806722689075631
6304,750000,setapak,kuala lumpur,3.0,freehold,partly furnished,1610.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,2.0,1-sty terrace/link house,465.84,250000.0,0.0018633540372670807
6305,415000,sungai buloh,selangor,3.0,leasehold,unfurnished,1000.0,"['Kitchen Cabinet', 'Parking']",1.0,2.0,1-sty terrace/link house,415.0,138333.33333333334,0.003
6306,400000,port dickson,negeri sembilan,3.0,freehold,unfurnished,800.0,[],2.0,2.0,1-sty terrace/link house,500.0,133333.33333333334,0.00375
6307,548000,tebrau,johor,3.0,freehold,partly furnished,1300.0,"['Garage', 'Kitchen Cabinet', '24-Hour Security']",2.0,2.0,1-sty terrace/link house,421.54,182666.66666666666,0.002307692307692308
6308,536000,seri kembangan,selangor,3.0,leasehold,partly furnished,1400.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Retail Stores']",2.0,4.0,1-sty terrace/link house,382.86,178666.66666666666,0.002142857142857143
6309,449000,cheras,selangor,3.0,freehold,unfurnished,1430.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security', 'Parking']",2.0,2.0,1-sty terrace/link house,313.99,149666.66666666666,0.002097902097902098
6310,550000,cheras,selangor,3.0,leasehold,unfurnished,3326.0,[],2.0,2.0,1-sty terrace/link house,165.36,183333.33333333334,0.0009019843656043296
6311,1280000,subang jaya,selangor,5.0,freehold,unfurnished,2330.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym']",5.0,2.0,1-sty terrace/link house,549.36,256000.0,0.002145922746781116
6312,330000,skudai,johor,2.0,freehold,unfurnished,1044.0,['Garage'],2.0,2.0,1-sty terrace/link house,316.09,165000.0,0.0019157088122605363
6314,295000,senawang,negeri sembilan,3.0,leasehold,unfurnished,1000.0,[],2.0,1.0,1-sty terrace/link house,295.0,98333.33333333333,0.003
6315,1100000,petaling jaya,selangor,4.0,freehold,unfurnished,1400.0,[],2.0,4.0,1-sty terrace/link house,785.71,275000.0,0.002857142857142857
6316,285000,klang,selangor,3.0,freehold,unfurnished,800.0,"['Playground', 'Parking', 'Business Centre', 'Retail Stores']",1.0,2.0,1-sty terrace/link house,356.25,95000.0,0.00375
6317,273000,ipoh,perak,3.0,leasehold,unfurnished,800.0,[],1.0,1.0,1-sty terrace/link house,341.25,91000.0,0.00375
6318,810000,kepong,kuala lumpur,5.0,leasehold,partly furnished,2200.0,['24-Hour Security'],2.0,2.0,1-sty terrace/link house,368.18,162000.0,0.0022727272727272726
6319,450000,nilai,negeri sembilan,4.0,freehold,unfurnished,1400.0,"['Kitchen Cabinet', 'Garage']",2.0,2.0,1-sty terrace/link house,321.43,112500.0,0.002857142857142857
6320,395000,batu berendam,melaka,3.0,leasehold,unfurnished,1540.0,[],2.0,2.0,1-sty terrace/link house,256.49,131666.66666666666,0.001948051948051948
6321,350000,miri,sarawak,3.0,leasehold,unfurnished,1200.0,[],1.0,2.0,1-sty terrace/link house,291.67,116666.66666666667,0.0025
6322,250000,ayer hitam,johor,3.0,leasehold,partly furnished,1400.0,[],2.0,2.0,1-sty terrace/link house,178.57,83333.33333333333,0.002142857142857143
6323,289000,batu pahat,johor,3.0,freehold,partly furnished,1302.0,[],2.0,2.0,1-sty terrace/link house,221.97,96333.33333333333,0.002304147465437788
6324,458000,kuching,sarawak,3.0,leasehold,unfurnished,1200.0,[],2.0,2.0,1-sty terrace/link house,381.67,152666.66666666666,0.0025
6325,360000,serendah,selangor,4.0,leasehold,unfurnished,1200.0,"['Kitchen Cabinet', 'Garden']",2.0,2.0,1-sty terrace/link house,300.0,90000.0,0.0033333333333333335
6326,318000,kluang,johor,3.0,freehold,partly furnished,1728.0,['Kitchen Cabinet'],3.0,2.0,1-sty terrace/link house,184.03,106000.0,0.001736111111111111
6327,348000,kluang,johor,3.0,freehold,partly furnished,1430.0,"['Kitchen Cabinet', 'Bbq', 'Parking', 'Jogging Track', 'Playground']",2.0,2.0,1-sty terrace/link house,243.36,116000.0,0.002097902097902098
6328,168000,kluang,johor,2.0,freehold,unfurnished,1000.0,[],1.0,1.0,1-sty terrace/link house,168.0,84000.0,0.002
6329,798000,kepong,kuala lumpur,3.0,freehold,partly furnished,1650.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security']",2.0,3.0,1-sty terrace/link house,483.64,266000.0,0.0018181818181818182
6330,1600000,bayan lepas,penang,7.0,freehold,unfurnished,3130.0,[],6.0,2.0,1-sty terrace/link house,511.18,228571.42857142858,0.0022364217252396168
6331,850000,jalan klang lama (old klang road),kuala lumpur,3.0,freehold,unfurnished,1720.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Garage', 'Parking', 'Playground', '24-Hour Security']",2.0,3.0,1-sty terrace/link house,494.19,283333.3333333333,0.0017441860465116279
